,Area Codes,All Ages
28965,E01030582,1430
28966,E01030583,1623
28967,E01030575,2626
28968,E01030576,1759
28969,E01030577,1652
28970,E01030578,1505
28971,E01030579,1562
28972,E07000212,88000
28973,E01030667,1548
28974,E01030668,1939
28975,E01030669,1627
28976,E01030670,1487
28977,E01030671,4003
28978,E01030672,3258
28979,E01030673,1111
28980,E01030674,1478
28981,E01030675,1463
28982,E01030676,1456
28983,E01030663,1756
28984,E01030664,1804
28985,E01030665,1600
28986,E01030666,1875
28987,E01030687,1220
28988,E01030688,1513
28989,E01030656,1638
28990,E01030658,1393
28991,E01030685,1608
28992,E01030686,1454
28993,E01030689,1447
28994,E01030690,2008
28995,E01030691,1742
28996,E01030692,1277
28997,E01030652,1769
28998,E01030653,1534
28999,E01030654,1535
29000,E01030657,1645
29001,E01030659,1756
29002,E01030647,1645
29003,E01030648,1697
29004,E01030649,2347
29005,E01030650,1293
29006,E01030651,1499
29007,E01030655,1720
29008,E01030662,1640
29009,E01030677,1712
29010,E01030678,1294
29011,E01030679,1345
29012,E01030680,1502
29013,E01030645,2297
29014,E01030646,2152
29015,E01030660,2491
29016,E01030661,2043
29017,E01030684,1385
29018,E01030681,1726
29019,E01030682,1409
29020,E01030683,1426
29021,E01030693,1241
29022,E01030694,1363
29023,E01030695,1275
29024,E01030696,1554
29025,E07000213,99334
29026,E01030743,1597
29027,E01030744,1738
29028,E01030745,1718
29029,E01030747,1352
29030,E01030709,1824
29031,E01030710,2001
29032,E01030711,1964
29033,E01030746,1895
29034,E01030707,2076
29035,E01030708,1607
29036,E01030712,1471
29037,E01030713,1212
29038,E01030714,1514
29039,E01030715,1548
29040,E01030716,1514
29041,E01030734,1587
29042,E01030735,1761
29043,E01030736,2197
29044,E01030737,1607
29045,E01030738,1557
29046,E01030701,1477
29047,E01030702,1209
29048,E01030703,1614
29049,E01030704,1460
29050,E01030705,1648
29051,E01030706,1362
29052,E01030697,1635
29053,E01030698,1699
29054,E01030699,1514
29055,E01030700,1709
29056,E01030725,1907
29057,E01030729,1529
29058,E01030739,1665
29059,E01030740,1893
29060,E01030741,1743
29061,E01030748,1769
29062,E01030749,1591
29063,E01030750,1597
29064,E01030751,1576
29065,E01030752,1778
29066,E01030726,1673
29067,E01030727,1862
29068,E01030728,1620
29069,E01030742,1970
29070,E01030753,1768
29071,E01030754,1912
29072,E01030755,2121
29073,E01030756,1574
29074,E01030717,1627
29075,E01030718,1276
29076,E01030719,1468
29077,E01030720,1666
29078,E01030721,1522
29079,E01030722,1590
29080,E01030723,1534
29081,E01030724,1525
29082,E01030730,1721
29083,E01030731,1826
29084,E01030732,1386
29085,E01030733,1578
29086,E07000214,88874
29087,E01030763,1205
29088,E01030764,1191
29089,E01030765,1450
29090,E01030809,1497
29091,E01030810,1383
29092,E01030811,1552
29093,E01030757,1663
29094,E01030758,1192
29095,E01030759,1619
29096,E01030760,1618
29097,E01030778,1730
29098,E01030779,1729
29099,E01030780,1644
29100,E01030781,1624
29101,E01030786,1943
29102,E01030787,1412
29103,E01030788,1433
29104,E01030801,1621
29105,E01030802,1717
29106,E01030796,1447
29107,E01030797,1482
29108,E01030798,1545
29109,E01030799,1360
29110,E01030800,1898
29111,E01030761,2180
29112,E01030762,1862
29113,E01030806,1514
29114,E01030807,1570
29115,E01030808,1565
29116,E01030774,1443
29117,E01030775,1533
29118,E01030776,1652
29119,E01030777,1630
29120,E01030793,1979
29121,E01030794,1613
29122,E01030795,2276
29123,E01030803,1818
29124,E01030804,1773
29125,E01030805,1683
29126,E01030789,1530
29127,E01030790,1799
29128,E01030791,1670
29129,E01030792,1292
29130,E01030766,1709
29131,E01030767,1800
29132,E01030768,1450
29133,E01030769,1561
29134,E01030770,1457
29135,E01030771,1241
29136,E01030772,1513
29137,E01030773,1372
29138,E01030782,1608
29139,E01030783,1564
29140,E01030784,2805
29141,E01030785,1457
29142,E07000215,87496
29143,E01030855,1818
29144,E01030856,1646
29145,E01030859,2087
29146,E01030860,2294
29147,E01030844,1930
29148,E01030845,1173
29149,E01030846,1553
29150,E01030857,2337
29151,E01030858,2669
29152,E01030828,1449
29153,E01030829,1728
29154,E01030830,1375
29155,E01030850,2602
29156,E01030851,2083
29157,E01030861,2042
29158,E01030820,1801
29159,E01030847,1756
29160,E01030848,2249
29161,E01030831,2231
29162,E01030832,1325
29163,E01030836,1501
29164,E01030837,1539
29165,E01030838,1363
29166,E01030839,1463
29167,E01030840,1427
29168,E01030841,1284
29169,E01030842,2127
29170,E01030843,1527
29171,E01030812,1643
29172,E01030813,1686
29173,E01030814,1384
29174,E01030815,1533
29175,E01030824,1674
29176,E01030825,1389
29177,E01030826,1475
29178,E01030827,1610
29179,E01030821,2312
29180,E01030822,1956
29181,E01030833,1519
29182,E01030834,1452
29183,E01030835,1480
29184,E01030816,1501
29185,E01030817,1445
29186,E01030818,1250
29187,E01030819,1646
29188,E01030823,2319
29189,E01030852,2056
29190,E01030853,1865
29191,E01030854,1952
29192,E01032571,1970
29193,E07000216,125610
29194,E01030890,1553
29195,E01030902,1308
29196,E01030903,1565
29197,E01030904,1466
29198,E01030891,1651
29199,E01030892,1249
29200,E01030899,1563
29201,E01030900,1232
29202,E01030901,1361
29203,E01030884,1585
29204,E01030885,1923
29205,E01030886,1277
29206,E01030893,1944
29207,E01030895,1618
29208,E01030881,1513
29209,E01030883,1454
29210,E01030888,1611
29211,E01030894,1702
29212,E01030911,1538
29213,E01030912,1261
29214,E01030913,1223
29215,E01030920,1611
29216,E01030921,1614
29217,E01030882,1463
29218,E01030887,1401
29219,E01030889,1569
29220,E01030896,1261
29221,E01030897,1373
29222,E01030916,2021
29223,E01030917,1164
29224,E01030918,1187
29225,E01030919,1853
29226,E01030922,1746
29227,E01030863,1838
29228,E01030865,1689
29229,E01030866,1596
29230,E01030940,1791
29231,E01030898,1606
29232,E01030905,1684
29233,E01030906,1739
29234,E01030907,1302
29235,E01030914,1430
29236,E01030915,1555
29237,E01030923,1507
29238,E01030924,1233
29239,E01030925,1697
29240,E01030877,1156
29241,E01030878,1656
29242,E01030937,1616
29243,E01030938,1373
29244,E01030939,1179
29245,E01030864,1853
29246,E01030879,1114
29247,E01030941,1596
29248,E01030942,1409
29249,E01030943,1288
29250,E01030870,1560
29251,E01030871,1821
29252,E01030872,1769
29253,E01030873,1444
29254,E01030874,1917
29255,E01030875,1384
29256,E01030876,1282
29257,E01030862,1847
29258,E01030867,1450
29259,E01030868,1364
29260,E01030869,1198
29261,E01030880,2187
29262,E01030930,1542
29263,E01030931,1827
29264,E01030932,1523
29265,E01030933,1826
29266,E01030926,1526
29267,E01030927,1327
29268,E01030928,1723
29269,E01030929,1606
29270,E01030908,1653
29271,E01030909,1323
29272,E01030910,1182
29273,E01030934,1607
29274,E01030935,1306
29275,E01032626,1649
29276,E07000217,101167
29277,E01030946,1410
29278,E01030947,1374
29279,E01030948,1559
29280,E01030949,1766
29281,E01030950,1567
29282,E01030996,1540
29283,E01030998,1801
29284,E01031002,1739
29285,E01031003,1782
29286,E01031004,2120
29287,E01030963,1538
29288,E01030964,1780
29289,E01030965,1428
29290,E01030966,1429
29291,E01030967,1592
29292,E01030968,1284
29293,E01030980,1670
29294,E01030981,1614
29295,E01030982,1780
29296,E01030983,1903
29297,E01030984,2098
29298,E01030985,1521
29299,E01030951,1213
29300,E01030952,1461
29301,E01030953,1351
29302,E01030956,1294
29303,E01030957,1291
29304,E01030958,1388
29305,E01030959,995
29306,E01030988,2064
29307,E01030989,1825
29308,E01030990,1497
29309,E01030997,1395
29310,E01030974,1556
29311,E01030975,1363
29312,E01030976,1464
29313,E01030977,1775
29314,E01030979,1968
29315,E01030954,2470
29316,E01030969,1574
29317,E01030970,1459
29318,E01030991,2066
29319,E01030993,3145
29320,E01030960,1702
29321,E01030961,1878
29322,E01030962,1659
29323,E01031000,1423
29324,E01030955,1392
29325,E01030992,1617
29326,E01030999,1413
29327,E01031001,1642
29328,E01030971,2216
29329,E01030972,2009
29330,E01030973,2842
29331,E01030994,1956
29332,E01030995,1627
29333,E01030944,1376
29334,E01030945,1134
29335,E01030978,1976
29336,E01030986,1018
29337,E01030987,1378
29338,E07000223,63869
29339,E01031349,1328
29340,E01031350,1194
29341,E01031351,1551
29342,E01031352,1581
29343,E01031370,1525
29344,E01031374,1636
29345,E01031338,1240
29346,E01031339,1229
29347,E01031340,1464
29348,E01031365,1981
29349,E01031367,1349
29350,E01031345,1601
29351,E01031353,1329
29352,E01031354,1285
29353,E01031355,1786
29354,E01031359,1353
29355,E01031347,1697
29356,E01031348,1745
29357,E01031366,1509
29358,E01031371,1357
29359,E01031372,1423
29360,E01031373,1394
29361,E01031375,1457
29362,E01031356,2480
29363,E01031357,2239
29364,E01031364,1675
29365,E01031368,1293
29366,E01031369,1372
29367,E01031344,1384
29368,E01031346,1550
29369,E01031361,1456
29370,E01031362,1276
29371,E01031363,1563
29372,E01031358,1533
29373,E01031360,1592
29374,E01031376,1261
29375,E01031378,1417
29376,E01031341,1405
29377,E01031342,1666
29378,E01031343,1368
29379,E01031377,1684
29380,E01031379,1641
29381,E07000224,159827
29382,E01031390,1359
29383,E01031391,1436
29384,E01031392,1504
29385,E01031465,1382
29386,E01031386,1398
29387,E01031387,1545
29388,E01031425,1354
29389,E01031426,1234
29390,E01031393,2063
29391,E01031394,1755
29392,E01031395,1541
29393,E01031396,1898
29394,E01031397,1885
29395,E01031466,1447
29396,E01031427,1684
29397,E01031429,1427
29398,E01031430,1329
29399,E01031467,2941
29400,E01031468,2911
29401,E01031388,3161
29402,E01031389,2253
29403,E01031414,1468
29404,E01031415,1495
29405,E01031459,1874
29406,E01031470,1934
29407,E01031471,1760
29408,E01031472,1541
29409,E01031473,1241
29410,E01031407,1458
29411,E01031408,2045
29412,E01031410,1328
29413,E01031462,1503
29414,E01031463,1639
29415,E01031464,1593
29416,E01031412,1350
29417,E01031422,1496
29418,E01031423,1740
29419,E01031424,1401
29420,E01031398,1460
29421,E01031399,1623
29422,E01031409,1392
29423,E01031455,1528
29424,E01031461,1721
29425,E01031469,1585
29426,E01031411,1374
29427,E01031413,1506
29428,E01031457,1711
29429,E01031458,1792
29430,E01031460,1726
29431,E01031400,1610
29432,E01031428,1581
29433,E01031454,2394
29434,E01031456,1766
29435,E01031401,2863
29436,E01031402,1673
29437,E01031403,1493
29438,E01031405,1383
29439,E01031406,1400
29440,E01031417,1654
29441,E01031438,1567
29442,E01031439,1944
29443,E01031440,1538
29444,E01031404,1246
29445,E01031433,1434
29446,E01031434,1662
29447,E01031441,1757
29448,E01031442,1771
29449,E01031416,1520
29450,E01031418,1983
29451,E01031419,1585
29452,E01031420,1616
29453,E01031421,3082
29454,E01031443,1389
29455,E01031444,1766
29456,E01031450,1437
29457,E01031451,1737
29458,E01031452,1665
29459,E01031431,1603
29460,E01031432,2252
29461,E01031435,1829
29462,E01031436,2126
29463,E01031437,2187
29464,E01031453,1880
29465,E01031380,1597
29466,E01031381,1706
29467,E01031382,1696
29468,E01031383,1578
29469,E01031384,1743
29470,E01031385,1563
29471,E01031445,1491
29472,E01031446,1309
29473,E01031447,1568
29474,E01031448,1624
29475,E01031449,1768
29476,E07000225,120750
29477,E01031502,1611
29478,E01031503,1646
29479,E01031504,2137
29480,E01031519,1397
29481,E01031517,1951
29482,E01031518,1594
29483,E01031544,1266
29484,E01031545,1213
29485,E01031508,2031
29486,E01031520,1445
29487,E01031521,1188
29488,E01031536,1197
29489,E01031497,1508
29490,E01031511,1454
29491,E01031512,2001
29492,E01032717,2911
29493,E01031478,1142
29494,E01031479,1018
29495,E01031498,1098
29496,E01031514,1744
29497,E01031515,1602
29498,E01031516,1466
29499,E01031477,2179
29500,E01031485,1508
29501,E01031487,1553
29502,E01031509,2751
29503,E01031506,1303
29504,E01031507,1252
29505,E01031531,1310
29506,E01031533,1268
29507,E01031543,2281
29508,E01031482,1549
29509,E01031483,2390
29510,E01031486,1956
29511,E01031488,2958
29512,E01031494,1640
29513,E01031495,1512
29514,E01031475,1795
29515,E01031476,1507
29516,E01031532,1731
29517,E01031534,1738
29518,E01031535,1687
29519,E01031480,1343
29520,E01031481,1495
29521,E01031484,1936
29522,E01031490,2490
29523,E01031491,1910
29524,E01031474,1388
29525,E01031493,1732
29526,E01031496,3065
29527,E01031505,2612
29528,E01031489,1473
29529,E01031492,1643
29530,E01031513,2940
29531,E01031530,1324
29532,E01031538,1584
29533,E01031539,1397
29534,E01031499,1647
29535,E01031500,2340
29536,E01031501,1317
29537,E01031529,1272
29538,E01031540,1295
29539,E01031541,1309
29540,E01031542,1996
29541,E01031522,1911
29542,E01031523,1586
29543,E01031524,1659
29544,E01031525,1391
29545,E01031526,1244
29546,E01031527,1537
29547,E01031528,1426
29548,E07000226,112448
29549,E01031573,1784
29550,E01031574,1823
29551,E01031575,1905
29552,E01031576,1760
29553,E01031577,1391
29554,E01031586,1846
29555,E01031587,2215
29556,E01031588,1563
29557,E01031590,1584
29558,E01031593,1471
29559,E01031570,1397
29560,E01031571,1754
29561,E01031572,1788
29562,E01031609,1593
29563,E01031610,1881
29564,E01031583,2221
29565,E01031584,1775
29566,E01031585,1907
29567,E01031601,1352
29568,E01032835,2247
29569,E01032836,1807
29570,E01031589,1750
29571,E01031591,1907
29572,E01031594,1450
29573,E01031600,1470
29574,E01031603,1580
29575,E01031564,1534
29576,E01031565,2207
29577,E01031566,1648
29578,E01031567,1383
29579,E01031568,1501
29580,E01031596,1904
29581,E01031597,1464
29582,E01031598,1715
29583,E01031599,1977
29584,E01031608,2014
29585,E01031578,1747
29586,E01031580,2509
29587,E01031581,1713
29588,E01031592,1976
29589,E01031560,1486
29590,E01031561,1520
29591,E01031562,1351
29592,E01031563,1441
29593,E01031579,1462
29594,E01031582,1960
29595,E01031547,1322
29596,E01031548,1699
29597,E01031549,1783
29598,E01031550,1454
29599,E01031569,1576
29600,E01031595,1653
29601,E01031604,1576
29602,E01031605,1573
29603,E01031606,1476
29604,E01031607,1457
29605,E01031546,1512
29606,E01031551,1602
29607,E01031553,1503
29608,E01031554,1873
29609,E01031555,1630
29610,E01031552,2034
29611,E01031556,1671
29612,E01031557,2001
29613,E01031558,1708
29614,E01031559,1612
29615,E07000227,142217
29616,E01031670,1623
29617,E01031671,1628
29618,E01031673,1615
29619,E01031676,3744
29620,E01031644,1629
29621,E01031645,1431
29622,E01031646,1554
29623,E01031647,1184
29624,E01031649,1120
29625,E01031650,1262
29626,E01031666,1583
29627,E01031668,1551
29628,E01031620,1707
29629,E01031648,1722
29630,E01031651,1696
29631,E01031658,2227
29632,E01031689,1617
29633,E01031654,1571
29634,E01031655,1700
29635,E01031667,1533
29636,E01031669,1691
29637,E01031672,1917
29638,E01031657,1979
29639,E01031659,1750
29640,E01031674,1416
29641,E01031675,1519
29642,E01031636,2543
29643,E01031652,1836
29644,E01031653,1983
29645,E01031656,1782
29646,E01031688,1396
29647,E01031691,1829
29648,E01031619,3930
29649,E01031637,3036
29650,E01031638,1794
29651,E01031690,1485
29652,E01031639,1961
29653,E01031640,1843
29654,E01031660,1334
29655,E01031661,1596
29656,E01031679,2103
29657,E01031677,1550
29658,E01031678,1940
29659,E01031680,1624
29660,E01031681,1468
29661,E01031682,1135
29662,E01031683,1522
29663,E01031611,1826
29664,E01031612,1933
29665,E01031613,2860
29666,E01031614,2362
29667,E01031615,1632
29668,E01031632,1602
29669,E01031633,1339
29670,E01031634,1291
29671,E01031635,1348
29672,E01031621,1702
29673,E01031623,1674
29674,E01031627,1963
29675,E01031664,1574
29676,E01031626,1566
29677,E01031630,1721
29678,E01031631,1648
29679,E01031662,1590
29680,E01031663,2118
29681,E01031665,1211
29682,E01031618,1358
29683,E01031641,1535
29684,E01031642,2106
29685,E01031643,1996
29686,E01031687,1719
29687,E01031622,1608
29688,E01031624,1721
29689,E01031625,1709
29690,E01031628,1708
29691,E01031629,1479
29692,E01031616,1638
29693,E01031617,2431
29694,E01031684,1454
29695,E01031685,1756
29696,E01031686,1380
29697,E07000228,149716
29698,E01031731,2035
29699,E01031732,1912
29700,E01031733,1710
29701,E01031734,1569
29702,E01031741,1933
29703,E01031742,2052
29704,E01031743,1655
29705,E01031718,1848
29706,E01031719,1747
29707,E01031720,1481
29708,E01031722,1379
29709,E01031695,1480
29710,E01031696,1405
29711,E01031729,2233
29712,E01031730,1740
29713,E01031735,1658
29714,E01031736,1774
29715,E01031737,1646
29716,E01031738,1483
29717,E01031739,1962
29718,E01031740,1321
29719,E01031721,1888
29720,E01031723,1647
29721,E01031724,1284
29722,E01031725,1497
29723,E01031694,1971
29724,E01031764,1447
29725,E01031765,1476
29726,E01031766,2036
29727,E01031692,2613
29728,E01031693,1859
29729,E01031697,1206
29730,E01031727,1804
29731,E01031758,1417
29732,E01031760,1793
29733,E01031772,1984
29734,E01031773,2027
29735,E01031774,2184
29736,E01031775,1880
29737,E01031751,2740
29738,E01031759,1744
29739,E01031761,2262
29740,E01032837,2262
29741,E01032838,1662
29742,E01032839,1223
29743,E01031752,1920
29744,E01031753,1461
29745,E01031754,1635
29746,E01031755,1351
29747,E01031757,1475
29748,E01031726,1652
29749,E01031728,2726
29750,E01031749,1496
29751,E01031750,1505
29752,E01031756,2587
29753,E01031763,1768
29754,E01031699,1647
29755,E01031700,1657
29756,E01031701,1863
29757,E01031714,1853
29758,E01031704,1817
29759,E01031706,1685
29760,E01031711,2132
29761,E01031712,1464
29762,E01031713,1687
29763,E01031705,1550
29764,E01031707,1579
29765,E01031708,1881
29766,E01031709,1721
29767,E01031716,1238
29768,E01031717,1422
29769,E01031702,1642
29770,E01031703,1725
29771,E01031710,1396
29772,E01031715,1553
29773,E01031698,1731
29774,E01031767,1851
29775,E01031769,1843
29776,E01031770,1735
29777,E01031771,1647
29778,E01031744,1489
29779,E01031745,2076
29780,E01031746,1733
29781,E01031747,1606
29782,E01031748,1415
29783,E01031768,1573
29784,E07000229,110025
29785,E01031793,1311
29786,E01031820,1733
29787,E01031821,1703
29788,E01031828,1285
29789,E01031829,1579
29790,E01031822,1653
29791,E01031825,1645
29792,E01031826,1430
29793,E01031827,1552
29794,E01031839,1767
29795,E01031792,1452
29796,E01031794,1354
29797,E01031795,1722
29798,E01031818,2030
29799,E01031830,1580
29800,E01031778,1585
29801,E01031797,1390
29802,E01031800,1655
29803,E01031823,1616
29804,E01031824,1256
29805,E01031776,1684
29806,E01031777,1655
29807,E01031780,1558
29808,E01031781,1703
29809,E01031798,1582
29810,E01031783,1606
29811,E01031785,1504
29812,E01031786,1578
29813,E01031817,1888
29814,E01031819,2279
29815,E01031782,1693
29816,E01031784,2605
29817,E01031836,1659
29818,E01031838,1533
29819,E01031840,1730
29820,E01031791,2231
29821,E01031796,1627
29822,E01031799,1681
29823,E01031801,1862
29824,E01031837,1959
29825,E01031779,1401
29826,E01031831,1675
29827,E01031832,1687
29828,E01031833,1651
29829,E01031834,1536
29830,E01031790,1960
29831,E01031807,1812
29832,E01031809,1719
29833,E01031810,1681
29834,E01031811,1566
