area_code,area_name,welsh_speakers_percent,population_count,pop_density_persqkm,wimd_2019,over_65_count
W01001595,Monmouthshire 007F,8.5,1322.0,72.57515536133864,1512.0,363.0
W01000945,Neath Port Talbot 014E,16.0,1121.0,56.03094947717776,593.0,237.0
W01001593,Monmouthshire 008E,10.5,1735.0,999.4239631336405,1028.0,248.0
W01000944,Neath Port Talbot 002B,19.1,1197.0,110.5640893010539,508.0,279.0
W01001648,Newport 015G,9.9,1496.0,5660.234581914491,750.0,344.0
W01001649,Newport 004D,9.0,2400.0,61.70379606895399,913.0,413.0
W01000531,Ceredigion 010C,54.7,1787.0,59.86519443625546,891.0,602.0
W01000533,Ceredigion 010D,63.5,1427.0,241.79473710964638,755.0,407.0
W01001589,Monmouthshire 010E,9.9,1499.0,3257.2794437201214,932.0,371.0
W01001507,Torfaen 008D,11.2,2003.0,995.6752994979372,1282.0,501.0
W01000560,Pembrokeshire 001C,62.5,1266.0,18.565663201858328,1017.0,343.0
W01000563,Pembrokeshire 011B,12.4,1162.0,46.9392536577878,848.0,318.0
W01000562,Pembrokeshire 002A,49.7,1683.0,16.760878138556595,1218.0,515.0
W01000565,Pembrokeshire 002B,34.3,1936.0,875.1469125757164,989.0,655.0
W01001689,Newport 019D,9.7,1802.0,2566.5859564164653,39.0,392.0
W01000113,Gwynedd 009C,78.5,1903.0,67.12522045855378,862.0,421.0
W01001383,Caerphilly 010D,8.4,1562.0,1120.2754070142723,798.0,295.0
W01001302,Merthyr Tydfil 006B,8.6,1175.0,1527.3625373716363,385.0,185.0
W01001384,Caerphilly 002C,6.6,1653.0,653.024137794809,578.0,276.0
W01001305,Merthyr Tydfil 003C,8.8,1204.0,4161.769789146215,731.0,254.0
W01001385,Caerphilly 002D,7.0,1531.0,235.95592201587422,246.0,348.0
W01001304,Merthyr Tydfil 006D,12.0,1439.0,476.14320693534506,967.0,293.0
W01001386,Caerphilly 002E,8.3,1616.0,2601.8354532281437,59.0,295.0
W01001307,Merthyr Tydfil 004C,7.2,1573.0,5075.830913197806,153.0,315.0
W01001382,Caerphilly 010C,9.1,1621.0,1317.4577373211962,1110.0,401.0
W01001303,Merthyr Tydfil 006C,9.1,1037.0,231.0812015331135,34.0,143.0
W01001527,Torfaen 010C,6.4,1225.0,4819.040125885129,584.0,344.0
W01000975,Bridgend 004A,7.8,2299.0,490.5893901241944,143.0,336.0
W01000963,Neath Port Talbot 016E,7.9,1924.0,5020.876826722339,124.0,360.0
W01000962,Neath Port Talbot 016D,8.6,1627.0,6798.997074801505,55.0,211.0
W01000965,Neath Port Talbot 002C,22.9,2088.0,179.19516653650413,522.0,459.0
W01000964,Neath Port Talbot 016F,7.8,1728.0,2782.160682659797,115.0,350.0
W01000967,Neath Port Talbot 019C,6.6,1522.0,5061.523112736947,182.0,272.0
W01000966,Neath Port Talbot 018E,6.7,1458.0,306.4828050113512,523.0,365.0
W01001220,Rhondda Cynon Taf 018D,9.9,1478.0,1637.8546099290782,730.0,281.0
W01001223,Rhondda Cynon Taf 031C,12.2,1674.0,556.6825180406372,1755.0,381.0
W01001225,Rhondda Cynon Taf 031E,15.6,1660.0,251.00932968412135,1884.0,437.0
W01001222,Rhondda Cynon Taf 001E,9.8,1650.0,936.5421727778408,15.0,266.0
W01001224,Rhondda Cynon Taf 031D,20.0,2105.0,1523.7061165399928,1904.0,296.0
W01001221,Rhondda Cynon Taf 001D,11.2,1502.0,760.1214574898786,101.0,326.0
W01000241,Denbighshire 004F,15.8,1462.0,3228.798586572438,11.0,164.0
W01001569,Monmouthshire 003E,8.3,1493.0,179.61334408045906,1370.0,437.0
W01001568,Monmouthshire 005C,9.5,1790.0,18.653683425108067,1269.0,450.0
W01001122,The Vale of Glamorgan 014F,8.1,3130.0,512.4594780444677,1569.0,203.0
W01001125,The Vale of Glamorgan 005D,11.2,1596.0,5283.0188679245275,1643.0,331.0
W01001908,Monmouthshire 010G,8.9,2108.0,4386.183936745734,998.0,506.0
W01001124,The Vale of Glamorgan 005C,10.2,1494.0,8217.821782178218,1420.0,241.0
W01001127,The Vale of Glamorgan 001B,10.8,1466.0,104.72326199388519,1650.0,369.0
W01001126,The Vale of Glamorgan 005E,10.9,2621.0,4974.378439931676,1571.0,362.0
W01000253,Flintshire 003A,12.3,1876.0,546.38124362895,940.0,364.0
W01001314,Merthyr Tydfil 005A,9.5,2283.0,1405.8747459818956,706.0,426.0
W01000681,Carmarthenshire 011B,56.9,1987.0,178.32142728937072,491.0,460.0
W01001607,Newport 015A,9.9,1526.0,5660.237388724036,72.0,111.0
W01000112,Gwynedd 008D,70.7,2016.0,174.56359102244386,569.0,390.0
W01000503,Powys 020C,17.1,1086.0,7.076804177790694,1264.0,266.0
W01001669,Newport 009A,9.8,1248.0,1686.0308024858148,1890.0,327.0
W01000825,Swansea 031C,9.4,1435.0,3960.80596191002,1719.0,383.0
W01000139,Conwy 007A,23.9,1422.0,2851.9855595667873,1550.0,328.0
W01001829,Cardiff 033A,8.8,1764.0,13174.010455563852,634.0,80.0
W01000003,Isle of Anglesey 001A,64.5,2611.0,975.8194117427215,550.0,598.0
W01000480,Powys 008A,12.0,2104.0,263.28961858043846,379.0,420.0
W01001791,Cardiff 005A,12.3,1614.0,1752.8236316246744,1492.0,428.0
W01001710,Cardiff 040B,19.7,1827.0,11592.63959390863,669.0,207.0
W01001713,Cardiff 040E,19.1,1713.0,12029.494382022473,670.0,153.0
W01000424,Wrexham 012E,10.5,1227.0,4755.813953488372,931.0,247.0
W01001732,Cardiff 019A,10.9,1661.0,3737.623762376238,1775.0,365.0
W01000805,Swansea 028D,12.0,1190.0,1374.4513744513745,1906.0,342.0
W01000883,Neath Port Talbot 016A,8.0,1380.0,1521.667217995369,1407.0,442.0
W01001735,Cardiff 019D,12.0,1646.0,2621.8540936604013,1798.0,449.0
W01000884,Neath Port Talbot 017A,9.6,1298.0,4704.603117071403,122.0,187.0
W01001734,Cardiff 019C,14.2,1582.0,3737.3021497755726,1889.0,353.0
W01000885,Neath Port Talbot 017B,7.0,1441.0,1818.9851047715224,129.0,253.0
W01000804,Swansea 028C,12.1,1466.0,401.8199758798378,1858.0,570.0
W01000807,Swansea 003B,10.8,1331.0,3506.322444678609,1618.0,287.0
W01001737,Cardiff 039A,8.2,1608.0,5499.3160054719565,42.0,223.0
W01000802,Swansea 007D,15.0,2393.0,2298.9720434239603,966.0,417.0
W01001711,Cardiff 040C,10.0,1869.0,1694.9306248299629,324.0,282.0
W01001790,Cardiff 023F,10.2,1273.0,5357.744107744107,608.0,234.0
W01000698,Carmarthenshire 015B,68.6,1917.0,550.6089154411765,972.0,392.0
W01000619,Pembrokeshire 016B,11.6,2078.0,891.0042020409915,1284.0,675.0
W01000618,Pembrokeshire 003D,24.4,1931.0,38.58157275353748,1170.0,427.0
W01000699,Carmarthenshire 015C,54.4,1557.0,49.668557283126724,1385.0,374.0
W01001765,Cardiff 044B,10.0,1512.0,12352.941176470587,323.0,126.0
W01001764,Cardiff 044A,8.8,2063.0,8730.427422767669,347.0,146.0
W01001767,Cardiff 044D,11.7,1792.0,11027.692307692307,426.0,142.0
W01001766,Cardiff 044C,12.9,1823.0,14365.642237982665,256.0,144.0
W01001406,Caerphilly 001D,7.8,1932.0,795.3235633130249,315.0,411.0
W01000787,Swansea 016C,9.3,1422.0,1756.2060022230455,490.0,216.0
W01001404,Caerphilly 011D,11.0,1322.0,3846.377654931627,1713.0,426.0
W01001484,Torfaen 002C,10.4,1679.0,1043.6998818922111,1048.0,346.0
W01000446,Powys 015D,9.0,1523.0,1016.8246761917479,1578.0,470.0
W01001427,Caerphilly 024F,15.0,2003.0,6062.3486682808725,1878.0,182.0
W01001426,Caerphilly 024E,14.1,1322.0,346.69953581075765,1697.0,310.0
W01001424,Caerphilly 024C,14.5,1421.0,4142.857142857143,739.0,362.0
W01001365,Caerphilly 012C,14.0,2064.0,3359.9218622822727,677.0,309.0
W01001155,Rhondda Cynon Taf 002D,10.0,1565.0,2167.890289513783,576.0,367.0
W01000706,Carmarthenshire 025C,25.7,1553.0,2308.6071056934743,693.0,279.0
W01000324,Flintshire 012D,19.0,1435.0,1030.0768071208097,1865.0,356.0
W01000758,Swansea 017D,9.2,1982.0,3679.227770558753,1163.0,353.0
W01000196,Denbighshire 012B,38.3,1485.0,803.7889039242219,1730.0,252.0
W01001468,Blaenau Gwent 005E,8.0,1365.0,1211.287603159109,376.0,271.0
W01000509,Ceredigion 009C,58.8,1833.0,299.6811902231669,899.0,621.0
W01000584,Pembrokeshire 014C,11.4,2044.0,82.63660914986173,1136.0,574.0
W01001487,Torfaen 001A,12.1,1685.0,263.11269343077095,626.0,338.0
W01000997,Bridgend 012A,7.4,1651.0,2249.9318615426546,1216.0,459.0
W01000916,Neath Port Talbot 010E,11.8,1242.0,873.5405823603882,1099.0,246.0
W01001631,Newport 017C,8.1,1352.0,6341.463414634146,1524.0,280.0
W01001630,Newport 017B,6.6,1507.0,4197.771587743733,314.0,406.0
W01001633,Newport 019A,11.0,1644.0,4463.752375780614,166.0,186.0
W01001219,Rhondda Cynon Taf 018C,7.3,1252.0,437.5786383335663,110.0,276.0
W01001298,Merthyr Tydfil 002D,6.6,1813.0,1276.7605633802818,352.0,286.0
W01001218,Rhondda Cynon Taf 018B,11.0,1563.0,3212.7440904419323,698.0,274.0
W01001299,Merthyr Tydfil 008A,5.4,1663.0,2750.5788951372806,56.0,255.0
W01000744,Swansea 016B,7.0,1663.0,7037.663986457893,290.0,186.0
W01000747,Swansea 024A,10.4,2099.0,13956.117021276597,643.0,178.0
W01000950,Neath Port Talbot 018B,10.8,1524.0,3628.571428571429,609.0,275.0
W01000953,Neath Port Talbot 005B,10.6,1759.0,157.04656042140977,571.0,349.0
W01000745,Swansea 025B,6.9,2488.0,7199.074074074074,321.0,166.0
W01000951,Neath Port Talbot 018C,7.8,1592.0,4689.248895434462,281.0,266.0
W01001572,Monmouthshire 011A,11.3,1684.0,2194.1368078175897,1580.0,426.0
W01001575,Monmouthshire 005D,8.8,1251.0,28.027081643717768,1291.0,340.0
W01001574,Monmouthshire 011C,11.0,1376.0,1538.289547233091,1720.0,276.0
W01001577,Monmouthshire 004E,8.0,1366.0,592.6247288503254,425.0,442.0
W01001573,Monmouthshire 011B,11.4,1479.0,135.23151195962257,1614.0,299.0
W01000819,Swansea 009C,12.5,1494.0,2883.0567348514087,1589.0,498.0
W01001788,Cardiff 023D,7.0,1433.0,5000.0,200.0,190.0
W01001709,Cardiff 040A,16.5,2071.0,3374.06321277289,786.0,250.0
W01001789,Cardiff 023E,14.3,1584.0,3235.2941176470586,1389.0,241.0
W01001697,Cardiff 036D,9.8,1619.0,9029.559397657558,238.0,169.0
W01001616,Newport 005C,8.5,1436.0,4399.509803921568,1353.0,329.0
W01000479,Powys 009B,14.4,1406.0,2722.1684414327206,512.0,228.0
W01000478,Powys 009A,15.3,1873.0,4837.293388429752,412.0,190.0
W01001696,Cardiff 036C,8.6,1708.0,9267.498643516006,64.0,136.0
W01001617,Newport 003A,6.7,1306.0,4708.002883922134,47.0,257.0
W01001758,Cardiff 025D,12.1,2152.0,9990.71494893222,1362.0,155.0
W01000868,Swansea 024B,11.3,1250.0,3461.6449736914983,1783.0,258.0
W01000869,Swansea 024C,10.2,1559.0,4089.7166841552994,868.0,279.0
W01000839,Swansea 030C,9.3,1065.0,136.67864476386035,1781.0,337.0
W01000838,Swansea 004E,12.5,1294.0,498.42076881596176,419.0,243.0
W01000366,Wrexham 014A,11.0,1445.0,3396.0047003525265,977.0,270.0
W01001554,Monmouthshire 004C,5.3,1883.0,415.24246366904094,1427.0,463.0
W01001557,Monmouthshire 001C,10.4,1853.0,1642.876141501906,851.0,394.0
W01001556,Monmouthshire 006B,11.3,1234.0,418.4753119913185,1301.0,287.0
W01000388,Wrexham 008E,13.0,1088.0,4286.840031520883,1572.0,253.0
W01000309,Flintshire 019C,15.7,2185.0,186.31580742534578,1181.0,440.0
W01000389,Wrexham 017D,13.5,2047.0,384.18948593307186,1337.0,410.0
W01000308,Flintshire 020C,12.2,1233.0,818.6163856061612,1236.0,269.0
W01000380,Wrexham 004D,13.6,1374.0,1326.2548262548262,1217.0,342.0
W01000301,Flintshire 006E,20.7,1682.0,66.57483930211203,1179.0,414.0
W01001555,Monmouthshire 006A,11.9,1111.0,58.847832535276915,1587.0,317.0
W01001745,Cardiff 043D,11.1,1328.0,3219.3939393939395,1594.0,286.0
W01001744,Cardiff 043C,8.0,1762.0,3728.3114684722814,92.0,282.0
W01001742,Cardiff 043A,8.2,1554.0,6903.5984007107945,50.0,197.0
W01001315,Merthyr Tydfil 004D,8.7,1762.0,3136.9058216129606,337.0,350.0
W01001280,Rhondda Cynon Taf 017E,9.4,1559.0,643.7892302609846,121.0,319.0
W01001201,Rhondda Cynon Taf 014B,8.9,1240.0,1198.8784685294402,159.0,264.0
W01001200,Rhondda Cynon Taf 014A,9.4,989.0,638.3940098115156,534.0,186.0
W01000351,Wrexham 005A,10.7,2208.0,1059.6026490066224,1049.0,422.0
W01000350,Wrexham 011B,9.2,1532.0,2096.619679759135,445.0,162.0
W01000353,Wrexham 010B,7.4,1370.0,5497.5922953451045,156.0,169.0
W01000352,Wrexham 010A,9.5,990.0,4964.894684052156,507.0,241.0
W01000355,Wrexham 017B,10.7,1702.0,1950.492780197112,562.0,369.0
W01000354,Wrexham 017A,13.1,1819.0,334.0863592117105,1153.0,425.0
W01000356,Wrexham 017C,9.8,1637.0,1250.7640586797067,513.0,315.0
W01000069,Gwynedd 013A,47.4,1534.0,33.67454235331049,1339.0,555.0
W01000359,Wrexham 019C,11.8,1172.0,236.20460316820507,1160.0,259.0
W01000842,Swansea 005D,18.3,1424.0,293.7717904812988,1388.0,390.0
W01001023,Bridgend 014C,7.3,1674.0,3295.2755905511813,299.0,362.0
W01000440,Powys 020A,12.7,1365.0,14.415552321590377,1480.0,394.0
W01001498,Torfaen 011B,9.6,1203.0,5088.832487309644,371.0,250.0
W01000023,Isle of Anglesey 007D,66.9,1539.0,71.1883693284055,985.0,302.0
W01000022,Isle of Anglesey 004A,64.4,1580.0,44.44081917368203,857.0,438.0
W01000025,Isle of Anglesey 009B,75.8,2096.0,61.932494762626575,1300.0,436.0
W01000024,Isle of Anglesey 007E,34.6,1449.0,105.28380852733456,1050.0,109.0
W01000027,Isle of Anglesey 009C,65.1,1870.0,68.0598927055809,954.0,427.0
W01000026,Isle of Anglesey 005D,48.4,1158.0,125.09317172764688,946.0,424.0
W01000179,Conwy 010F,20.4,1697.0,1659.1709034024248,1584.0,757.0
W01000178,Conwy 010E,21.8,1875.0,2954.151567669765,313.0,498.0
W01000021,Isle of Anglesey 002C,58.9,2224.0,48.26724078060976,1044.0,658.0
W01000020,Isle of Anglesey 002B,64.7,1337.0,24.471761381107875,1424.0,407.0
W01000233,Denbighshire 017C,14.9,1285.0,5031.323414252153,917.0,308.0
W01001864,Cardiff 022B,6.8,1504.0,5286.467486818981,1521.0,407.0
W01001501,Torfaen 009A,10.0,1347.0,4659.287443791075,264.0,176.0
W01001771,Cardiff 018C,14.4,1612.0,3994.053518334985,1813.0,338.0
W01000828,Swansea 018B,12.2,1763.0,162.97665819274323,1667.0,551.0
W01000506,Ceredigion 005A,59.9,1331.0,840.9148344705585,1257.0,496.0
W01000987,Bridgend 007B,9.6,2633.0,1656.5999748332706,581.0,361.0
W01000906,Neath Port Talbot 007A,12.6,1046.0,1485.3734734450438,1475.0,364.0
W01000986,Bridgend 007A,13.3,1474.0,201.60849108217528,1135.0,183.0
W01000907,Neath Port Talbot 007B,11.9,1779.0,4351.761252446184,446.0,381.0
W01000985,Bridgend 015C,10.6,1293.0,3814.1592920353987,1785.0,156.0
W01000904,Neath Port Talbot 006C,13.2,1566.0,3689.0459363957593,1853.0,360.0
W01000984,Bridgend 016D,10.5,2376.0,6518.518518518517,1507.0,287.0
W01001492,Torfaen 012A,10.5,2484.0,3339.6074213498255,1238.0,479.0
W01001815,Cardiff 008D,7.6,1314.0,4120.413922859831,1361.0,257.0
W01001082,The Vale of Glamorgan 002A,11.8,1619.0,2099.597976916094,1768.0,627.0
W01000508,Ceredigion 009B,45.2,1168.0,330.1766784452297,871.0,330.0
W01000905,Neath Port Talbot 006D,11.5,1560.0,5141.727092946605,1336.0,250.0
W01000983,Bridgend 015B,9.4,1507.0,4842.544987146529,1639.0,180.0
W01000902,Neath Port Talbot 006A,12.7,1015.0,207.78742220766458,1350.0,344.0
W01000982,Bridgend 016C,8.4,1412.0,2857.7211090872293,1302.0,401.0
W01000903,Neath Port Talbot 006B,15.0,1084.0,1246.5501379944803,1766.0,338.0
W01000900,Neath Port Talbot 014C,14.7,1598.0,660.276010247087,244.0,355.0
W01000981,Bridgend 016B,10.9,1186.0,5012.679628064243,60.0,131.0
W01000466,Powys 010C,15.7,1357.0,776.6712454212454,1532.0,393.0
W01000340,Flintshire 002C,20.7,2290.0,106.91342347053111,1617.0,601.0
W01000076,Gwynedd 001B,34.8,1188.0,2190.6693711967546,1132.0,203.0
W01000049,Gwynedd 016B,39.1,1074.0,1077.6640577965081,1037.0,253.0
W01000336,Flintshire 009E,11.7,1588.0,3531.2430509228375,98.0,199.0
W01000041,Isle of Anglesey 006D,80.7,1647.0,781.8285388778127,308.0,261.0
W01000048,Gwynedd 016A,43.5,1367.0,91.09203827598155,907.0,402.0
W01000043,Isle of Anglesey 004E,58.9,1267.0,483.9202505538156,915.0,338.0
W01000040,Isle of Anglesey 004D,33.8,1118.0,70.57635250299855,1325.0,433.0
W01000044,Isle of Anglesey 004F,50.2,1141.0,187.15963519454104,1716.0,371.0
W01000042,Isle of Anglesey 008D,59.2,2179.0,866.4015904572565,1442.0,417.0
W01000337,Flintshire 009F,9.4,2309.0,2649.150986691143,1022.0,382.0
W01000334,Flintshire 009C,8.7,2018.0,2722.244705247538,870.0,317.0
W01000009,Isle of Anglesey 007C,71.2,1960.0,82.78984895076537,819.0,435.0
